科室,指标编码,指标名称,年份,月份,数值,指标单位
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,4,67.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,5,54.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,6,54.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,7,57.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,8,67.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,9,67.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,10,82.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,11,78.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2024,12,80.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,1,86.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,2,80.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,3,68.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,4,60.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,5,62.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,6,57.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,7,56.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,8,61.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,9,77.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,10,82.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,11,78.0,台次
神经外科,tm_of_srv_oper_outp,服务门诊手术台次,2025,12,82.0,台次
泌尿外科,nb_of_outp,门诊人次,2022,1,5381.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,2,4475.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,3,4141.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,4,4011.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,5,3479.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,6,3636.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,7,3832.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,8,3583.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,9,3891.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,10,4552.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,11,5049.0,人次
泌尿外科,nb_of_outp,门诊人次,2022,12,4634.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,1,4934.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,2,5268.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,3,4725.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,4,3708.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,5,3915.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,6,3803.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,7,3294.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,8,3632.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,9,4329.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,10,4414.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,11,5224.0,人次
泌尿外科,nb_of_outp,门诊人次,2023,12,4890.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,1,5031.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,2,5119.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,3,4570.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,4,4167.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,5,3994.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,6,3655.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,7,3875.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,8,4192.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,9,4473.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,10,4731.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,11,4927.0,人次
泌尿外科,nb_of_outp,门诊人次,2024,12,5103.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,1,5448.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,2,5037.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,3,4797.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,4,4539.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,5,4206.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,6,3648.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,7,3655.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,8,3969.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,9,5032.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,10,4971.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,11,5632.0,人次
泌尿外科,nb_of_outp,门诊人次,2025,12,5413.0,人次
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,1,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,2,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,3,13.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,4,11.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,5,10.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,6,10.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,7,10.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,8,10.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,9,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,10,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,11,16.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2022,12,17.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,1,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,2,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,3,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,4,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,5,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,6,11.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,7,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,8,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,9,13.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,10,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,11,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,12,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,1,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,2,16.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,3,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,4,13.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,5,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,6,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,7,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,8,13.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,9,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,10,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,11,17.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,12,18.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,1,16.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,2,16.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,3,15.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,4,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,5,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,6,11.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,7,12.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,8,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,9,14.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,10,17.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,11,16.0,床日
泌尿外科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,12,16.0,床日
泌尿外科,daily_nb_of_oper,日均手术台次,2022,1,27.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,2,29.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,3,26.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,4,21.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,5,23.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,6,22.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,7,22.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,8,22.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,9,28.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,10,27.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,11,27.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2022,12,32.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,1,29.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,2,30.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,3,26.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,4,24.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,5,20.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,6,20.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,7,20.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,8,23.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,9,24.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,10,31.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,11,33.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2023,12,34.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,1,35.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,2,30.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,3,26.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,4,26.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,5,23.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,6,21.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,7,21.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,8,23.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,9,29.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,10,29.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,11,35.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2024,12,31.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,1,33.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,2,34.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,3,27.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,4,25.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,5,26.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,6,23.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,7,25.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,8,25.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,9,27.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,10,30.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,11,36.0,台次
泌尿外科,daily_nb_of_oper,日均手术台次,2025,12,37.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,1,190.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,2,191.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,3,173.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,4,166.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,5,141.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,6,122.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,7,153.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,8,145.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,9,157.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,10,177.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,11,209.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2022,12,224.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,1,198.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,2,182.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,3,181.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,4,174.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,5,133.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,6,151.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,7,132.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,8,148.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,9,186.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,10,192.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,11,196.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2023,12,194.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,1,221.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,2,183.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,3,183.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,4,180.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,5,144.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,6,152.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,7,137.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,8,149.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,9,185.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,10,198.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,11,208.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2024,12,216.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,1,205.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,2,201.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,3,186.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,4,167.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,5,150.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,6,139.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,7,155.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,8,186.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,9,186.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,10,213.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,11,240.0,台次
泌尿外科,nb_of_all_oper,总手术台次,2025,12,222.0,台次
泌尿外科,nb_of_discharge,出院人次,2022,1,1536.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,2,1426.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,3,1280.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,4,1095.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,5,1002.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,6,932.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,7,951.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,8,1182.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,9,1251.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,10,1292.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,11,1642.0,人次
泌尿外科,nb_of_discharge,出院人次,2022,12,1659.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,1,1540.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,2,1448.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,3,1392.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,4,1179.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,5,1194.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,6,1116.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,7,1034.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,8,1188.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,9,1344.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,10,1402.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,11,1460.0,人次
泌尿外科,nb_of_discharge,出院人次,2023,12,1495.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,1,1771.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,2,1372.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,3,1382.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,4,1141.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,5,1224.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,6,1087.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,7,1153.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,8,1301.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,9,1466.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,10,1661.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,11,1541.0,人次
泌尿外科,nb_of_discharge,出院人次,2024,12,1492.0,人次
泌尿外科,nb_of_discharge,出院人次,2025,1,1812.0,人次
